シンボル,詳細,テクニカルの評価 1日,移動平均線の評価 1日,オシレーターの評価 1日,RSI (相対力指数) (14) 1日,MOM (モメンタム) (10) 1日,AO (オーサム・オシレーター) 1日,CCI (商品チャネル指数) (20) 1日,"STOCH (ストキャスティクス) (14,3,3) 1日, %K","STOCH (ストキャスティクス) (14,3,3) 1日, %D",ローソク足パターン 1日
6086,シンメンテホールディングス,買い,強い買い,中立,55.62494387629169,9,0.9264705882342241,34.1340075853304,55.03890802398266,39.95679398097687,陽のコマ
8624,いちよし証券,強い買い,強い買い,買い,80.58246566053691,169,153.22647058823532,186.00922028462674,95.70175438596492,94.12569477644017,
4112,保土谷化学工業,買い,強い買い,中立,61.371682079520625,41,62.14705882352928,14.032027905506203,61.32275132275135,51.46432146432149,
6222,島精機製作所,売り,売り,中立,48.01986303691102,-45,-48.173529411764775,-44.28446771378562,38.445807770961146,32.799363780958906,
6907,ジオマテック,買い,強い買い,中立,57.65199694816435,-15,43.06470588235288,21.20615884318712,56.023104972732256,54.24228981190894,陽の丸坊主
8594,中道リース,買い,買い,中立,49.70173293108232,-8,-11.57941176470581,-55.48216644649986,45.987654320987666,43.75451840729619,陽の丸坊主
3267,フィル・カンパニー,買い,買い,中立,51.001786182650136,-21,-10.741176470588243,-16.941264078934957,29.443157711702316,28.951788094824092,"トウバ, 上影線"
4923,コタ,買い,強い買い,中立,72.33996551982298,135,93.54411764706106,130.3357996585052,95.13332283613879,93.84360636735204,
8237,松屋,強い買い,強い買い,買い,85.4953360227839,357,222.71470588235275,238.39830283744328,97.43906034228615,97.45565871291586,
8025,ツカモトコーポレーション,買い,強い買い,売り,53.14248761336882,10,0.2941176470587834,28.31541218634206,49.579124579124574,51.67789001122335,
269A,ＳＡＰＥＥＴ,売り,強い売り,中立,47.548510333500225,24,-45.32058823529405,-34.21202098159045,24.470165849476192,16.819792774151356,
6731,ピクセラ,売り,強い売り,買い,44.722466740002524,-8,-4.044117647058826,-81.58339367607978,6.666666666666667,3.333333333333343,"包み線 (強気), 陽の丸坊主"
4707,キタック,買い,強い買い,買い,54.96357554244115,10,2.452941176470631,12.608353033881285,33.941859479616916,22.099281743144022,
483A,テラテクノロジー,売り,売り,中立,45.860349036356006,-42,,-56.574682435391914,22.16666666666666,12.023839931885911,
4025,多木化学,中立,売り,中立,48.69374893492331,-105,-7.382352941176578,-93.19842608206872,41.503267973856204,53.74142509505427,陽のコマ
5304,ＳＥＣカーボン,買い,強い買い,売り,69.53406761126207,110,220.27647058823504,129.72484202335997,86.77871148459383,89.41862011569185,上影線
3161,アゼアス,買い,強い買い,中立,55.136256259844544,7,10.467647058823559,62.61510128913986,63.63636363636365,75.13227513227515,
4445,リビン・テクノロジーズ,売り,強い売り,中立,45.00350250498019,-70,71.30882352941171,-140.92734574663197,21.111111111111114,29.62962962962963,陰の丸坊主
1381,アクシーズ,中立,売り,買い,38.84053863248626,-440,-270.7794117647063,-81.44748641662675,11.875,7.57911392405061,
2788,アップルインターナショナル,売り,売り,買い,48.74478405837088,-7,0.8882352941174645,-48.54755272582173,5.26315789473685,4.327738538264861,
6535,アイモバイル,買い,買い,買い,58.424092351249556,11,10.299999999997453,200.9569377990397,79.68899521531101,62.90802764486977,同時線
9934,因幡電機産業,強い買い,強い買い,中立,72.73992695158924,142,90.125,242.4795321637424,95.27119818215874,88.31256720940655,
6347,プラコー,買い,強い買い,買い,60.80895182350508,55,35.90882352941128,100.84479845522633,81.0077519379845,87.18802249582006,
2652,まんだらけ,売り,強い売り,売り,47.344900881594796,-3,-4.570588235294338,-41.841841841844804,42.59259259259259,36.396011396011396,
2926,篠崎屋,強い売り,強い売り,売り,42.35435152038634,-5,0.6323529411764071,-148.27391058290272,12.222222222222245,25.555555555555582,
2814,佐藤食品工業,強い買い,強い買い,買い,68.00561632412287,110,49.51336842205728,192.76523428016725,81.58068783068784,78.6493239271017,流れ星
9223,ＡＳＮＯＶＡ,売り,強い売り,売り,43.80866882766312,-7,-0.19705882352934623,-169.39294801891404,21.666666666666668,13.45679012345679,陽のコマ
8789,フィンテック　グローバル,強い買い,強い買い,買い,75.18896032979838,18,11.11176470588245,197.40386970364864,92.35739750445634,92.63220439691027,
8006,ユアサ・フナショク,買い,強い買い,中立,58.26760307356543,33,106.37941176470576,54.81742190936942,45.6780048601104,65.44094685239581,
4914,高砂香料工業,強い買い,強い買い,買い,63.58420038200805,52,35.1205882352956,124.57860864235697,72.95401493930905,60.668378462496094,
2489,アドウェイズ,買い,強い買い,買い,65.61529250378754,22,-1.185294117647743,409.0909090908921,40.78540507111936,30.261801690373122,
7083,Ｇ−ＡＨＣグループ,売り,強い売り,中立,42.13251371089391,9,-9.423529411764775,-56.51438240270525,47.16981132075472,40.10026328735126,
6034,ＭＲＴ,買い,買い,買い,54.19219024164858,6,2.388235294117635,48.4932992485875,66.30380999505195,61.872560338666226,
4616,川上塗料,売り,強い売り,買い,47.40551562283045,-1,9.917647058823377,-84.23487786622015,51.111111111111114,51.664021164021165,"首吊り線, 下影線"
9845,パーカーコーポレーション,強い買い,強い買い,買い,56.514671034136995,35,-46.87647058823541,53.94573363792971,66.44658009402592,51.10108263578335,
3223,エスエルディー,売り,強い売り,中立,33.6354258136429,-20,-54.88823529411752,-84.27747962631533,16.483516483516485,19.754055468341175,
3577,東海染工,買い,強い買い,中立,74.8373350040554,8,41.40294117647056,77.83417935702028,83.4509803921569,87.31699346405226,
8518,日本アジア投資,売り,強い売り,中立,47.54188452047495,-1,-5.823529411764696,-26.96078431372655,30.306905370843975,25.27087386422423,
9720,ホテル、ニューグランド,中立,売り,買い,47.4552594596989,100,-204.58823529411802,12.92665214233736,35.08771929824561,32.456140350877185,陽の丸坊主
4308,Ｊストリーム,買い,買い,中立,50.364847008637504,-8,-7.93529411764456,-34.71733520994734,23.71323529411765,16.458118335053324,
7962,キングジム,中立,売り,中立,49.24617005111222,11,-5.761764705882342,18.411475058898702,57.796451914098974,45.80550168785462,
2435,シダー,売り,強い売り,中立,48.85939239901995,0,2.5029411764705856,-17.676767676765717,34.3915343915344,46.03174603174603,
6413,理想科学工業,強い買い,強い買い,買い,62.626481469705425,46,8.349999999999909,75.93513756569223,75.76512948345105,64.2668855498623,
7893,プロネクサス,買い,強い買い,中立,61.19779967416336,45,18.970588235294144,184.16666666669127,87.55656108597286,86.00413384727112,
5368,日本インシュレ,強い買い,強い買い,中立,60.85654315349826,29,19.061764705882524,86.33299870930713,75.7870608153094,74.83773706937549,
9313,丸八倉庫,買い,強い買い,中立,50.6823513220671,0,-17.435294117647118,-23.325358851673915,49.84126984126984,44.41048724630814,
5597,ブルーイノベーション,買い,買い,中立,54.6890810334031,56,87.4588235294118,-12.933864736512314,50.87153241358849,35.67861977298242,
160A,アズパートナーズ,売り,売り,中立,47.210963032762066,16,-124.92941176470595,-33.45493500101281,23.59011122697254,16.681836308945602,
6493,ＮＩＴＴＡＮ,買い,強い買い,中立,55.29857825001222,-22,32.867647058823536,-23.194444444447026,55.09641873278238,53.351698806244265,
3333,あさひ,中立,中立,買い,51.96042311021534,9,-14.914705882353019,7.278020378465003,53.658080568379575,44.42859539869507,
6862,ミナトホールディングス,買い,中立,買い,47.899797381566074,-235,-74.41470588235302,-74.90890905193903,10.024081710192542,7.334594879400943,
2349,エヌアイデイ,買い,強い買い,中立,60.24591750831005,57,80.57941176468921,87.01521845852287,71.58093476669363,72.71410423792322,
6276,シリウスビジョン,売り,強い売り,買い,37.83174005533822,-14,-37.77647058823533,-61.1971230037794,15.957577999753363,16.430303777695567,
5074,テスホールディングス,強い買い,強い買い,買い,63.26735189143756,22,9.467647058824866,117.5024582104209,69.15804385316581,55.03534870464569,
4334,ユークス,売り,売り,中立,50.09879383131223,-6,-7.947058823529403,-16.37247377845766,57.657657657657644,50.72281583909493,
7790,バルコス,買い,強い買い,中立,62.55926861457736,21,32.43529411764712,149.4661921708218,76.42276422764228,59.97649133117838,
220A,ＦＡＢＥＲ　ＣＯＭＰＡＮＹ,買い,買い,買い,52.74873648096939,11,-1.797058823529369,137.3134328358336,61.925925925925924,67.44332210998878,
3837,アドソル日進,買い,強い買い,中立,57.94593326434839,145,44.373529411765276,87.659363782646,47.72079772079773,45.91642924976259,
7345,アイ・パートナーズフィナンシャル,買い,強い買い,買い,78.68637768924756,122,164.24117647058824,110.32561019660415,84.75627670940169,86.31327338811245,陽のコマ
5966,京都機械工具,買い,買い,中立,52.98042896998497,32,10.194117647059102,103.74610826556817,68.18307140887784,70.27846705266059,"包み線 (弱気), 陰の丸坊主"
6560,ＬＴＳ,売り,強い売り,中立,44.70570650836265,-54,-147.40588235294103,-85.54715702308833,19.49868042369744,20.339508146616414,陽の丸坊主
3384,アークコア,売り,強い売り,中立,34.22005242766316,-2,-23.908823529405595,-63.1804773397669,31.486076647366982,35.636626542597725,トンカチ
3420,ケー・エフ・シー,強い買い,強い買い,中立,56.09796039251719,-4,21.358823529411666,3.4645437122196117,35.80246913580247,24.094177191239755,"首吊り線, 下影線"
4060,ＲＡＫＵＭＯ,強い買い,強い買い,買い,58.592026846855944,64,24.017647058823513,83.43558282208534,24.194421000238048,22.524472144676015,
6901,澤藤電機,中立,買い,売り,68.31682544456052,-11,5.411764705882433,-263.52015732545794,7.692307692307703,31.837606837606852,陰の丸坊主
298A,ＧＶＡ　ＴＥＣＨ,強い売り,強い売り,売り,37.23422986764157,-20,-4.738235294117601,-225.17207472960186,7.032967032967034,10.92185592185593,
3346,ヒロタグループホールディングス,強い売り,強い売り,売り,44.428814424336764,-1,0.3382352941168847,-61.40350877194057,80.95238095238095,87.30158730158729,
8769,アドバンテッジリスクマネジメント,中立,買い,売り,49.378517212521714,-5,-9.647058823528937,-48.16663050553316,28.95483156948191,23.451464876209144,陽の丸坊主
3521,テルマー湯ホールディングス,買い,強い買い,中立,54.469828083050885,1,0.9852941176470722,-21.146355036168416,43.05555555555555,45.833333333333336,
3023,ラサ商事,買い,強い買い,売り,60.7343605500905,62,165.23529411764707,47.38449789996818,64.53959840792464,50.59309168101262,
9980,マルコ,中立,買い,売り,50.157574178859385,-4,-0.30294117647025587,-42.44694132334551,22.22222222222223,18.518518518518544,同時線
4531,有機合成薬品工業,買い,強い買い,中立,62.022946684907126,-7,28.09411764705885,30.41623429032625,28.40053408158978,19.383432432306545,
3896,阿波製紙,強い買い,強い買い,中立,66.54208098349669,20,56.06470588235294,148.13646638280136,63.544536271809,46.404142434445454,
9827,リリカラ,買い,買い,買い,50.06544370199151,8,-8.373529411764707,80.04297609454399,57.14285714285714,54.11255411255411,
6521,オキサイド,強い買い,強い買い,買い,75.91030816434761,820,642.5235294117645,102.64151433403771,87.28388940724635,85.52172962267333,
5992,中央発條,強い買い,強い買い,買い,54.67090650148165,170,55.470588235294144,77.02850877192908,53.52564102564103,52.564102564102605,
1333,マルハニチロ,買い,強い買い,中立,62.080059278202235,27,80.12402188808915,49.14770066498197,76.04082998661313,81.6596456161523,
5871,ＳＯＬＩＺＥ　ＨＯＬＤＩＮＧＳ,中立,売り,中立,49.23477274419479,14,-1.5705882352940534,12.674271229401157,78.1094527363184,83.92846588659972,
4098,チタン工業,買い,強い買い,売り,57.39185313291292,-139,203.61176470588248,19.62972146458435,24.074340959586863,31.572753123307464,
3066,ＪＢイレブン,買い,強い買い,売り,55.96254045856195,-3,12.600000000000023,21.314843348746436,76.4705882352941,77.21132897603484,
6623,愛知電機,買い,強い買い,中立,80.5431904689756,1040,597.411764705882,164.55042840920888,87.59603072983354,92.47225778915919,
9929,平和紙業,買い,強い買い,中立,54.786906064956945,-1,1.797058823529369,36.33291085761729,62.5,61.80555555555555,"トウバ, 上影線"
4179,ジーネクスト,買い,買い,中立,53.24484885931062,-10,2.626470588235293,-97.6236351958796,21.73913043478261,16.510372264847977,
9564,ＦＣＥ,売り,強い売り,中立,43.06355178065584,-25,-38.691176470588175,-118.18150050669146,16.943734015345267,9.296512226000992,
7678,あさくま,買い,強い買い,中立,54.269994881701756,-90,-48.41176470588198,-5.355884425653152,56.49717514124294,52.63967357187696,
7351,Ｇ−グッドパッチ,売り,強い売り,中立,41.17608017362494,-14,-57.197058823529346,-76.21943088780868,15,11.696260425073982,
7450,サンデー,買い,強い買い,中立,94.90604290997851,2,95.70588235294122,211.9341563785092,72.22222222222223,62.962962962962955,"トウバ, 上影線"
8200,リンガーハット,強い買い,強い買い,買い,60.26617968474381,59,-4.1705882352939625,252.95508274229053,93.33333333333333,87.17948717948718,
5607,中央可鍛,買い,強い買い,中立,70.7904110962208,1,23.938235294117703,82.71604938273065,57.9326923076923,65.1976495726496,下影線
7506,ハウス　オブ　ローゼ,買い,強い買い,中立,51.63199741237486,15,9.414705882353019,-2.4937655860367403,48.71794871794872,39.79207067442365,
8395,佐賀銀行,買い,強い買い,売り,71.40311466020565,545,564.661764705882,166.4311355846871,91.21756487025948,94.43111645786671,
7602,レダックス,買い,強い買い,中立,57.09884475725082,-54,55.44705882352943,22.519841269841226,45.90931738913802,46.75989591983612,陰のコマ
5010,日本精蝋,強い買い,強い買い,買い,71.69652650704532,7,2.4647058823529164,323.2323232323251,56.66666666666669,51.48148148148149,
8029,ルックホールディングス,中立,売り,買い,49.23057088120944,32,-60.461764705882615,31.03859928372284,51.8867924528302,41.00666035880595,
6180,ＧＭＯメディア,買い,強い買い,買い,54.385089980256375,60,-115.52941176470631,154.94978479195876,55.13687600644122,43.5480407944176,
